id,rn,enc_col_0,enc_col_1,enc_col_2,enc_col_3,enc_col_4,enc_col_5,enc_col_6,enc_col_7,enc_col_8,enc_col_9,enc_col_10,enc_col_11,enc_col_12,enc_col_13,enc_col_14,enc_col_15,enc_col_16,enc_col_17,enc_col_18,enc_col_19,enc_col_20,enc_col_21,enc_col_22,enc_col_23,enc_col_24,enc_col_25,enc_col_26,enc_col_27,enc_col_28,enc_col_29,enc_col_30,enc_col_31,enc_col_32,enc_col_33,enc_col_34,enc_col_35,enc_col_36,enc_col_37,enc_col_38,enc_col_39,enc_col_40,enc_col_41,enc_col_42,enc_col_43,enc_col_44,enc_col_45,enc_col_46,enc_col_47,enc_col_48,enc_col_49,enc_col_50,enc_col_51,enc_col_52,enc_col_53,enc_col_54,enc_col_55,enc_col_56
13,3,1,3,1,6,1,0,1,3,1,4,3,4,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,12,1,3,2,4,3,3,3,2,16,3,3,3,6,1,3,0,5,3,15
13,4,1,4,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,13,1,0,0,4,3,3,3,2,16,3,3,3,8,11,3,0,5,0,13
13,5,1,4,1,6,1,0,1,3,1,4,3,10,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,6,1,3,2,4,3,3,3,2,16,3,3,3,7,6,3,3,5,3,5
13,6,1,3,1,6,1,0,1,0,1,4,0,6,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,0,1,3,1,3,17,0,4,1,5,1,0,2,1,0,0,0,2,16,0,0,0,4,16,0,0,5,0,11
14,1,1,4,1,6,1,0,1,3,1,4,3,3,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,11,0,3,1,3,17,3,4,4,12,1,0,1,4,3,3,3,2,16,3,3,3,16,11,3,0,5,0,15
14,2,1,0,1,6,1,0,1,0,1,4,0,4,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,11,0,3,1,3,17,3,4,1,12,1,0,6,1,0,0,0,2,16,0,0,0,0,1,0,0,5,0,2
14,3,1,4,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,0,6,4,3,3,3,2,16,3,3,3,14,11,3,0,5,0,2
14,4,1,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,2,17,0,4,1,7,1,0,2,1,0,0,0,2,16,0,0,0,11,8,0,0,5,0,11
14,5,1,1,1,6,1,0,1,3,1,4,3,14,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,8,1,3,2,4,3,3,3,2,16,3,3,3,3,5,3,0,5,3,16
15,1,1,1,1,6,1,0,1,0,1,4,3,10,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,16,1,0,5,4,0,3,3,2,16,0,0,3,9,0,0,0,5,0,3
15,2,0,3,0,6,1,0,1,0,1,4,0,7,0,0,1,1,0,16,0,0,3,0,0,0,3,8,0,2,4,0,3,1,3,4,3,4,1,12,1,0,1,1,0,0,0,5,9,0,0,0,12,10,0,0,5,0,4
15,3,1,3,1,6,1,0,1,0,1,4,3,12,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,8,1,3,1,3,17,3,4,1,8,1,0,5,4,0,3,3,2,16,0,0,3,4,9,0,0,5,0,6
15,4,0,4,1,6,1,0,1,0,1,4,0,6,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,1,3,0,3,1,3,17,0,4,1,1,0,0,2,1,0,0,0,2,16,1,0,0,1,10,0,0,5,0,9
15,5,1,3,1,6,1,0,1,0,1,4,3,6,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,1,1,3,1,3,17,3,4,1,12,1,0,2,4,0,3,3,2,16,0,0,3,4,9,0,0,5,0,17
15,6,1,3,1,6,1,0,1,0,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,0,1,2,1,2,17,3,4,4,3,1,0,2,4,0,3,3,2,6,0,0,3,4,8,0,0,5,0,16
15,7,1,4,1,6,1,0,1,3,1,4,3,8,0,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,11,0,5,1,2,17,3,4,4,3,1,0,6,4,3,3,3,2,1,0,3,3,2,14,0,0,5,0,9
15,8,1,4,1,6,1,0,1,3,1,4,3,8,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,2,0,2,1,2,17,3,4,4,3,1,0,6,4,3,3,3,2,11,3,3,3,2,10,3,0,5,0,16
15,9,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,0,1,4,1,2,17,3,4,4,13,1,3,2,4,3,3,3,2,6,3,3,3,4,8,3,0,5,0,1
16,1,0,4,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,3,4,0,3,1,3,11,3,4,4,9,0,0,3,4,3,3,3,2,16,3,3,3,8,11,1,0,5,0,6
16,2,0,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,0,0,1,0,0,8,0,3,7,1,3,1,2,17,0,4,1,15,0,0,2,1,0,0,0,2,4,1,0,0,4,8,0,0,5,0,7
16,3,1,0,1,6,3,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,4,0,5,1,2,17,0,4,1,5,1,0,2,1,0,0,0,2,5,0,0,0,14,8,0,0,5,0,15
17,1,1,4,1,6,1,0,1,3,1,4,3,10,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,13,1,0,4,4,3,3,3,2,16,0,3,3,8,11,0,0,5,0,3
17,2,1,4,1,6,1,0,1,0,1,4,0,15,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,8,0,3,1,3,17,0,4,1,14,1,0,2,1,0,0,0,2,16,0,0,0,1,16,0,0,5,0,14
17,3,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,5,1,3,1,2,17,3,4,4,14,1,0,2,4,3,3,3,2,16,3,3,3,4,8,3,0,5,0,16
18,1,1,3,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,2,1,3,1,3,17,3,4,4,1,1,3,2,4,3,3,3,2,16,3,3,3,4,5,3,0,5,3,13
19,1,0,4,1,6,1,0,1,0,1,1,0,13,0,0,1,0,0,16,0,1,0,0,0,0,0,8,1,3,4,0,3,1,3,17,0,4,1,4,0,1,2,1,0,0,0,2,16,0,0,0,1,16,1,1,5,1,10
19,2,1,4,1,6,1,0,1,0,1,1,0,4,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,3,1,0,6,1,0,0,0,2,16,0,0,0,6,1,0,0,5,0,8
19,3,1,3,1,6,1,0,1,0,1,4,0,3,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,12,1,0,5,1,0,0,0,2,16,0,0,0,11,16,0,0,5,0,10
19,4,1,4,1,6,1,0,1,0,1,4,3,10,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,1,1,1,0,2,4,0,0,0,2,16,0,0,3,1,16,0,0,5,0,15
19,5,1,4,1,6,1,0,1,3,1,4,3,12,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,13,1,0,1,4,3,3,3,2,16,0,3,3,17,16,0,0,5,0,15
19,6,1,3,1,6,1,0,1,0,1,4,0,15,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,0,1,3,1,3,17,0,4,1,1,1,0,1,1,0,0,0,2,16,0,0,0,4,7,0,0,5,0,15
19,7,1,4,1,6,1,0,1,0,1,4,3,0,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,11,1,0,2,4,0,3,3,2,16,0,0,3,17,16,0,0,5,0,15
19,8,1,4,1,6,1,0,1,3,1,4,3,14,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,9,1,0,2,4,3,3,3,2,16,0,3,3,1,16,0,0,5,0,15
19,9,1,3,1,6,1,0,1,3,1,4,3,10,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,1,3,1,3,17,3,4,4,1,1,0,2,4,3,3,3,2,16,0,0,3,4,2,0,0,5,0,11
19,10,1,3,1,6,1,0,1,0,1,1,0,14,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,1,1,0,2,1,0,0,0,2,16,0,0,0,17,14,0,0,5,0,9
19,11,1,4,1,6,1,0,1,0,1,1,0,8,0,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,2,0,5,1,2,17,0,4,1,1,1,0,3,1,0,0,0,2,8,0,0,0,14,7,0,0,5,0,15
19,12,1,4,1,6,1,0,1,0,1,4,0,0,0,0,1,1,0,16,0,0,3,0,0,0,3,8,1,2,13,0,3,1,3,17,3,4,1,10,1,0,2,4,0,0,0,2,16,0,0,0,14,10,0,0,5,0,2
19,13,1,4,1,6,1,0,1,0,1,4,3,6,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,3,0,3,1,3,17,3,4,1,13,1,0,2,4,0,3,3,2,16,0,0,3,1,12,0,0,5,0,2
19,14,1,3,1,6,1,0,1,0,1,4,3,8,0,0,1,1,0,16,0,0,3,3,3,0,3,8,0,2,7,0,3,1,2,17,3,4,1,1,1,0,2,4,0,0,0,2,16,0,0,3,14,7,0,0,5,0,7
19,15,1,3,1,6,1,0,1,3,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,7,1,3,1,2,17,3,4,4,1,1,0,4,4,3,3,3,2,16,0,3,3,4,8,0,0,5,0,15
19,16,1,4,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,3,0,3,1,3,17,3,4,4,1,1,3,2,4,3,3,3,2,16,3,3,3,11,5,3,0,5,3,2
20,1,1,4,1,6,1,0,1,3,1,4,3,9,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,4,0,3,1,4,17,3,4,4,5,1,3,1,4,3,3,3,2,16,3,3,3,7,6,3,0,5,3,13
20,2,0,3,0,6,1,0,0,0,0,1,0,14,0,0,0,1,0,16,0,0,0,0,0,0,0,8,0,2,4,0,3,1,3,4,0,4,1,3,0,0,6,1,0,0,0,5,9,0,0,0,11,16,0,0,5,0,4
20,3,1,5,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,6,0,3,1,3,17,3,4,4,6,1,3,6,4,3,3,3,2,16,3,3,3,4,3,3,0,5,0,4
20,4,1,5,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,1,3,3,3,3,3,3,8,1,2,6,0,3,1,3,17,3,4,4,1,0,3,6,4,3,3,3,2,16,3,3,3,4,3,3,1,5,0,4
20,5,1,5,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,1,3,3,3,3,3,3,8,1,2,6,0,3,1,3,17,3,4,4,10,0,3,2,4,3,3,3,2,16,3,3,3,4,3,3,1,5,0,4
20,6,1,5,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,6,1,3,2,4,3,3,3,2,16,3,3,3,4,3,3,0,5,0,4
20,7,1,5,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,6,0,3,1,3,17,3,4,4,12,1,3,2,4,3,3,3,2,16,3,3,3,4,3,3,0,5,0,4
20,8,1,5,1,6,1,0,0,3,1,4,3,7,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,6,0,3,1,3,17,3,4,4,5,1,3,2,4,3,3,3,2,16,3,3,3,4,3,3,3,5,0,4
20,9,1,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,3,0,0,0,0,8,0,2,1,0,2,1,2,17,3,4,1,1,1,0,5,1,0,0,0,2,15,0,0,0,17,8,0,0,5,0,16
20,10,1,5,1,6,1,0,1,3,1,4,3,14,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,8,1,0,2,4,3,3,3,2,16,0,3,3,8,11,0,0,5,0,18
20,11,1,4,1,6,1,0,1,3,1,4,3,14,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,6,1,0,2,4,3,3,3,2,16,3,3,3,7,6,0,0,5,0,6
20,12,1,5,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,3,0,1,2,4,3,3,3,2,16,3,3,3,7,6,0,0,5,0,5
20,13,1,5,1,6,1,0,1,3,1,4,3,6,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,6,0,3,1,3,17,3,4,4,3,1,3,2,4,3,3,3,2,16,3,3,3,4,3,3,0,5,3,4
20,14,1,4,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,7,1,0,0,4,3,3,3,2,16,3,3,3,7,6,0,0,5,0,13
20,15,1,4,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,5,1,3,1,2,17,3,4,4,16,1,3,2,4,3,3,3,2,1,3,3,3,4,8,3,0,5,3,13
21,1,1,4,1,6,1,0,1,3,1,4,3,1,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,6,1,0,2,4,3,3,3,2,16,3,3,3,1,16,0,0,5,0,14
21,2,1,3,1,6,1,0,1,0,1,4,3,10,0,0,1,1,0,16,0,0,3,3,0,0,3,8,1,2,2,0,3,1,3,17,3,4,1,8,1,0,2,4,0,0,0,2,16,0,0,3,1,15,0,0,5,0,8
21,3,1,3,1,6,1,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,8,0,3,1,2,17,0,4,1,10,1,0,2,1,0,0,0,2,16,0,0,0,0,8,0,0,5,0,7
21,4,1,4,1,6,1,0,1,3,1,4,3,10,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,0,1,3,2,4,3,3,3,2,16,3,3,3,15,5,3,0,5,3,0
21,5,1,4,1,6,1,0,1,1,1,1,0,15,0,0,1,0,0,16,0,1,0,0,0,0,0,8,1,2,3,0,3,1,3,17,0,4,1,3,1,0,2,1,0,0,0,2,16,0,0,0,14,16,1,0,5,0,2
21,6,1,4,1,6,1,0,1,0,1,1,0,15,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,13,0,3,1,3,17,0,4,1,1,1,0,2,1,0,0,0,2,16,0,0,0,14,14,0,0,5,0,0
21,7,1,4,1,6,1,0,1,3,1,4,3,14,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,8,0,3,1,3,17,3,4,4,15,1,3,1,4,3,3,3,2,16,3,3,3,15,5,3,0,5,0,17
21,8,1,4,1,6,1,0,1,3,1,4,3,15,0,0,1,0,3,16,1,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,4,5,1,0,2,4,0,3,3,2,16,0,0,3,15,0,0,0,5,0,19
21,9,1,4,1,6,1,0,1,3,1,4,3,15,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,13,0,3,1,3,17,3,4,4,1,1,0,3,4,3,3,3,2,16,0,0,3,17,2,0,0,5,0,15
21,10,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,9,1,2,1,2,17,3,4,4,1,1,3,2,4,3,3,3,2,4,3,3,3,4,8,3,0,5,3,0
21,11,1,4,1,6,1,0,1,3,1,4,3,4,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,13,0,1,1,2,17,3,4,4,13,1,0,2,4,3,3,3,2,3,3,3,3,14,7,3,0,5,0,2
22,1,1,4,1,6,1,0,1,3,1,4,3,11,0,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,3,0,4,1,2,17,3,4,4,16,1,0,3,4,3,3,3,2,12,3,3,3,2,9,3,0,5,0,17
23,1,1,4,1,6,1,0,1,1,0,2,0,11,0,0,0,1,1,13,2,0,0,0,0,1,0,8,1,2,1,0,3,1,3,17,1,4,2,1,0,0,2,1,0,1,1,2,16,0,0,0,10,13,0,3,5,1,11
23,2,0,4,0,6,1,0,1,0,0,3,0,11,1,1,1,1,0,13,0,0,1,1,0,1,2,8,0,3,9,1,2,1,5,17,0,4,1,2,0,0,2,2,0,0,0,2,5,0,0,0,4,8,0,1,5,0,0
23,3,1,4,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,1,1,0,2,4,3,3,3,2,16,3,3,3,8,11,3,0,5,0,6
23,4,1,1,1,6,1,0,1,3,1,4,3,7,0,3,1,0,3,16,0,3,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,12,1,0,2,4,3,3,3,2,16,3,3,3,8,5,3,0,5,1,6
23,5,1,2,1,6,1,0,1,3,1,4,3,8,0,3,1,1,3,16,1,3,3,3,3,3,3,8,0,2,2,0,1,1,2,17,3,4,4,6,0,0,0,4,3,3,3,2,3,3,3,3,1,16,3,0,5,0,15
24,1,1,4,1,6,1,0,1,3,1,4,3,9,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,8,0,3,1,3,17,3,4,4,9,1,0,2,4,3,3,3,2,16,3,3,3,7,6,0,0,5,0,5
24,2,1,3,1,6,1,0,1,3,1,4,3,9,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,3,1,3,1,3,17,3,4,4,2,1,0,2,4,3,3,3,2,16,3,3,3,4,5,3,0,5,0,19
24,3,1,4,1,6,1,0,1,0,1,4,0,11,0,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,0,0,4,1,2,17,0,4,1,9,1,0,2,1,0,0,0,2,5,0,0,0,11,13,0,0,5,0,7
24,4,1,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,5,1,2,1,2,17,0,4,1,1,1,0,2,1,0,0,0,2,3,0,0,0,4,8,0,0,5,0,8
25,1,0,4,1,6,1,0,1,0,1,4,3,13,0,0,1,0,3,16,1,1,3,3,3,3,3,8,1,3,4,0,3,1,3,3,3,4,4,1,0,1,2,4,0,3,3,2,16,0,0,3,13,0,1,1,5,1,13
25,2,1,1,1,6,1,0,1,3,1,4,3,13,0,0,1,0,3,16,1,1,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,1,2,4,0,3,3,2,16,0,0,3,13,0,0,1,5,1,13
25,3,0,3,0,6,1,0,1,0,1,1,0,4,0,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,4,0,3,1,3,4,0,4,1,1,1,0,2,1,0,0,0,5,9,0,0,0,6,1,0,0,5,0,4
25,4,0,3,0,6,1,0,1,0,1,1,0,7,0,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,4,0,3,1,3,4,0,4,1,7,1,0,2,1,0,0,0,5,9,0,0,0,6,13,0,0,5,0,4
25,5,0,4,0,6,1,0,0,0,1,4,3,11,1,1,1,0,3,16,0,0,3,3,3,3,3,8,0,2,4,0,3,1,2,17,3,4,1,4,1,0,4,4,0,0,3,2,16,0,0,3,13,8,0,0,5,0,13
25,6,0,4,1,6,1,0,1,0,1,4,3,5,0,0,1,0,3,16,0,1,3,3,3,3,3,8,1,3,4,0,3,1,3,3,3,4,4,8,0,0,0,4,0,3,3,2,16,0,0,3,13,0,0,1,5,1,19
25,7,1,1,1,6,1,0,1,3,1,4,3,5,0,1,1,0,3,16,1,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,1,2,4,0,3,3,2,16,1,1,3,13,0,1,0,5,0,19
25,8,1,4,1,6,1,0,1,0,1,1,1,14,0,0,1,1,0,16,0,1,0,0,0,0,0,8,1,2,3,0,3,1,3,17,0,4,1,2,0,0,6,1,0,0,0,2,16,0,1,0,11,13,1,1,5,1,14
25,9,1,4,1,6,1,0,1,0,1,4,3,10,0,0,1,1,3,16,1,1,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,1,11,0,0,4,4,0,3,3,2,16,1,1,3,9,12,1,1,5,0,19
25,10,1,1,1,6,1,0,1,3,1,4,3,10,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,4,1,0,2,4,3,3,3,2,16,3,3,3,8,6,0,0,5,0,5
25,11,1,1,1,6,1,0,1,3,1,4,3,7,0,3,1,0,3,16,1,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,1,4,4,3,3,3,2,16,3,3,3,8,6,0,1,5,1,13
25,12,0,3,0,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,4,0,3,1,3,4,3,4,4,10,1,0,1,4,3,3,3,5,9,0,3,3,7,2,0,0,5,0,4
25,13,1,4,1,0,1,0,1,1,1,2,1,15,0,1,1,0,1,16,1,1,0,1,1,0,1,8,1,2,4,0,3,1,3,17,1,4,1,2,1,1,2,2,1,1,1,2,16,1,1,0,11,16,1,1,5,1,7
25,14,1,3,1,6,1,0,1,0,1,1,0,4,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,5,0,3,1,3,17,0,4,1,13,0,0,2,1,0,0,0,2,16,0,0,0,6,1,0,0,5,1,8
25,15,1,4,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,1,0,3,1,3,17,3,4,4,15,1,3,2,4,3,3,3,2,16,3,3,3,3,5,3,0,5,3,3
25,16,1,4,1,6,1,0,1,3,1,4,3,4,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,1,0,3,1,3,17,3,4,4,2,1,3,2,4,3,3,3,2,16,3,3,3,14,7,3,0,5,3,15
25,17,1,4,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,13,1,4,1,2,17,3,4,4,10,1,0,4,4,3,3,3,2,7,3,3,3,4,8,3,0,5,0,12
25,18,1,4,1,6,1,0,1,3,1,4,3,8,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,3,0,5,1,2,17,3,4,4,6,1,3,2,4,3,3,3,2,9,3,3,3,11,13,3,0,5,0,11
25,19,1,4,1,6,1,0,1,3,1,4,3,11,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,5,0,3,1,2,17,3,4,4,14,1,3,2,4,3,3,3,2,18,3,3,3,13,0,3,0,5,3,13
26,1,1,3,1,6,1,0,1,3,1,4,3,14,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,9,1,3,1,3,17,3,4,4,3,1,0,2,4,3,3,3,2,16,3,3,3,4,6,0,0,5,0,19
26,2,1,4,1,6,1,0,1,3,1,4,3,6,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,13,1,0,2,4,3,3,3,2,16,0,3,3,13,2,0,0,5,0,6
26,3,1,4,1,6,1,0,1,3,1,4,3,6,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,0,1,4,3,3,3,2,16,3,3,3,7,6,3,0,5,0,18
26,4,1,1,1,6,1,0,1,3,1,4,3,6,0,3,1,0,3,16,1,0,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,12,1,0,2,4,3,3,3,2,16,3,3,3,8,11,0,0,5,0,18
26,5,1,4,1,6,1,0,1,3,1,4,3,11,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,10,1,0,2,4,3,3,3,2,16,0,3,3,15,9,0,0,5,0,12
26,6,1,1,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,0,1,0,2,4,3,3,3,2,16,3,3,3,8,11,3,0,5,0,6
26,7,1,4,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,4,1,3,0,4,3,3,3,2,16,3,3,3,3,5,3,0,5,0,13
26,8,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,0,1,4,1,2,17,3,4,4,8,1,0,2,4,3,3,3,2,3,3,3,3,4,8,3,0,5,0,6
26,9,1,4,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,11,0,3,1,3,17,3,4,4,1,1,3,1,4,3,3,3,2,16,3,3,3,9,5,3,0,5,0,10
26,10,1,4,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,5,1,2,1,2,17,3,4,4,1,1,3,2,4,3,3,3,2,11,3,3,3,4,8,3,0,5,3,10
26,11,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,3,3,3,3,3,3,3,8,0,2,0,1,4,1,2,17,3,4,4,2,1,3,0,4,3,3,3,2,1,3,3,3,4,8,3,3,5,3,1
27,1,1,4,1,6,1,0,1,0,1,4,0,9,0,0,1,0,0,16,0,0,3,0,0,0,0,8,1,2,4,0,3,1,3,17,3,4,1,1,1,0,4,1,0,0,0,2,16,0,0,0,17,10,0,0,5,1,14
27,2,0,4,1,6,1,0,1,0,1,2,0,3,0,0,1,0,0,16,0,0,0,0,0,0,0,8,1,1,4,0,3,1,3,17,1,4,1,9,0,0,2,2,1,0,0,2,16,0,0,0,14,13,0,0,5,0,15
27,3,1,4,1,6,1,0,1,0,1,1,0,3,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,1,1,0,2,1,0,0,0,2,16,0,0,0,14,13,0,0,5,0,15
27,4,1,4,1,6,1,0,1,0,1,4,3,1,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,1,16,1,0,6,4,0,3,3,2,16,0,0,3,9,12,0,0,5,0,16
27,5,0,4,1,6,1,0,1,3,1,4,3,1,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,1,4,0,3,1,3,0,3,4,4,1,0,1,2,4,3,3,3,2,16,3,3,3,7,6,0,0,5,1,8
27,6,0,4,1,6,1,0,1,0,1,4,3,13,0,0,1,0,3,16,0,0,3,3,3,3,3,8,1,1,4,0,3,1,3,3,3,4,1,4,1,1,4,4,0,3,3,2,16,0,0,3,9,12,0,0,5,0,16
27,7,1,4,1,6,1,0,1,0,1,4,3,13,0,1,1,0,3,16,1,1,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,1,10,1,1,0,4,0,3,3,2,16,0,0,3,9,12,1,1,5,0,16
27,8,1,4,1,6,1,0,1,0,1,4,3,3,0,0,1,1,0,16,0,0,3,3,0,0,3,8,1,2,4,0,3,1,3,17,3,4,1,1,1,0,0,4,0,0,0,2,16,0,0,3,12,15,0,0,5,0,11
